"r0 := @this: u6.g
$r1 := @parameter0: com.seraph.app.AppApplication
staticinvoke <kotlin.jvm.internal.Intrinsics: void checkNotNullParameter(java.lang.Object,java.lang.String)>($r1, ""appApplication"")
specialinvoke r0.<java.lang.Object: void <init>()>()
r0.<u6.g: com.seraph.app.AppApplication a> = $r1
r0.<u6.g: java.lang.String b> = ""masked""
return",0,0
"<com.seacloud.bc.app.BCPreferences: java.lang.String SERVER_URL_DEBUG> = ""https://2-dot-seacloud-2.appspot.com/""
<com.seacloud.bc.app.BCPreferences: int PRICEMODEL_FREE> = 0
<com.seacloud.bc.app.BCPreferences: int PRICEMODEL_INTRIAL> = 1
<com.seacloud.bc.app.BCPreferences: int PRICEMODEL_NEED_SUBSCRIPTION> = 2
<com.seacloud.bc.app.BCPreferences: int PRICEMODEL_FREE_NOKIDLIMIT> = 3
<com.seacloud.bc.app.BCPreferences: int PRICEMODEL_MORE_THAN_15_CHILDREN> = 4
<com.seacloud.bc.app.BCPreferences: java.lang.String GOOGLE_SIGNUP_ACCOUNT> = ""masked""
$r1 = newarray (int)[11]
$r1[0] = 2131230863
$r1[1] = 2131230862
$r1[2] = 2131230864
$r1[3] = 2131230865
$r1[4] = 2131230866",0,0
"if $z0 != 0 goto $r9 = ""masked""
$r4 = interfaceinvoke $r3.<hd4: java.lang.Object getValue()>()
$r15 = (com.mobgen.fireblade.domain.buildconfig.ShellBuildConfigContract) $r4
$z0 = interfaceinvoke $r15.<com.mobgen.fireblade.domain.buildconfig.ShellBuildConfigContract: boolean g()>()
if $z0 == 0 goto $r9 = ""masked""
goto [?= $r9 = ""masked""]
$r9 = ""masked""
goto [?= $r16 = new qr5]
$r9 = ""masked""
$r16 = new qr5
specialinvoke $r16.<qr5: void <init>(java.lang.Object,java.lang.Object)>(""key"", $r9)
$r12[0] = $r16
$r10 = staticinvoke <java.util.Locale: java.util.Locale getDefault()>()",0,0
"$r15 = (com.mobgen.fireblade.domain.buildconfig.ShellBuildConfigContract) $r4
$z0 = interfaceinvoke $r15.<com.mobgen.fireblade.domain.buildconfig.ShellBuildConfigContract: boolean g()>()
if $z0 == 0 goto $r9 = ""masked""
goto [?= $r9 = ""masked""]
$r9 = ""masked""
goto [?= $r16 = new qr5]
$r9 = ""masked""
$r16 = new qr5
specialinvoke $r16.<qr5: void <init>(java.lang.Object,java.lang.Object)>(""key"", $r9)
$r12[0] = $r16
$r10 = staticinvoke <java.util.Locale: java.util.Locale getDefault()>()
$r9 = virtualinvoke $r10.<java.util.Locale: java.lang.String toLanguageTag()>()
$r16 = new qr5",0,0
"$r5 = interfaceinvoke $r4.<hd4: java.lang.Object getValue()>()
$r6 = (com.mobgen.fireblade.domain.buildconfig.ShellBuildConfigContract) $r5
$z0 = interfaceinvoke $r6.<com.mobgen.fireblade.domain.buildconfig.ShellBuildConfigContract: boolean g()>()
if $z0 == 0 goto staticinvoke <tz5: void e(java.lang.String,java.lang.String)>(""ApplicationId must be set."", ""masked"")
goto [?= staticinvoke <tz5: void e(java.lang.String,java.lang.String)>(""ApplicationId must be set."", ""masked"")]
staticinvoke <tz5: void e(java.lang.String,java.lang.String)>(""ApplicationId must be set."", ""1masked"")
staticinvoke <tz5: void e(java.lang.String,java.lang.String)>(""ApiKey must be set."", ""masked"")
$r7 = new tn2
specialinvoke $r7.<tn2: void <init>(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)>(“masked"", ""masked"", ""https://shell-canada-sb-default-rtdb.firebaseio.com"", null, null, ""shell-canada-sb.appspot.com"", ""shell-canada-sb"")
goto [?= staticinvoke <bm2: bm2 i(android.content.Context,tn2,java.lang.String)>($r1, $r7, ""KESSELTRONICS_FIREBASE_INSTANCE_NAME"")]
staticinvoke <tz5: void e(java.lang.String,java.lang.String)>(""ApplicationId must be set."", “masked"")
staticinvoke <tz5: void e(java.lang.String,java.lang.String)>(""ApiKey must be set."", ""masked"")
$r7 = new tn2",2,0
"staticinvoke <tz5: void e(java.lang.String,java.lang.String)>(""ApplicationId must be set."", ""masked"")
staticinvoke <tz5: void e(java.lang.String,java.lang.String)>(""ApiKey must be set."", ""masked"")
$r7 = new tn2
specialinvoke $r7.<tn2: void <init>(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)>(""masked"", ""masked"", ""https://shell-canada-sb-default-rtdb.firebaseio.com"", null, null, ""shell-canada-sb.appspot.com"", ""shell-canada-sb"")
goto [?= staticinvoke <bm2: bm2 i(android.content.Context,tn2,java.lang.String)>($r1, $r7, ""KESSELTRONICS_FIREBASE_INSTANCE_NAME"")]
staticinvoke <tz5: void e(java.lang.String,java.lang.String)>(""ApplicationId must be set."", “masked"")
staticinvoke <tz5: void e(java.lang.String,java.lang.String)>(""ApiKey must be set."", ""masked"")
$r7 = new tn2
specialinvoke $r7.<tn2: void <init>(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)>(“masked, ""masked"", ""https://shell-canada.firebaseio.com"", null, null, ""shell-canada.appspot.com"", ""shell-canada"")
staticinvoke <bm2: bm2 i(android.content.Context,tn2,java.lang.String)>($r1, $r7, ""KESSELTRONICS_FIREBASE_INSTANCE_NAME"")
$r8 = new xn2
specialinvoke $r8.<xn2: void <init>(y74)>(r0)
$r4 = staticinvoke <oe4: hd4 a(kotlin.LazyThreadSafetyMode,p63)>($r2, $r8)",0,0
"$r8 = <e.s.a.i0: e.s.a.i0 a>
staticinvoke <g.o.b.i: void d(java.lang.Object,java.lang.String)>(r0, ""application"")
$r1 = <e.s.a.v0: e.s.a.v0 s>
if $r1 == null goto staticinvoke <g.o.b.i: void h(java.lang.String)>(""application"")
$r2 = virtualinvoke $r1.<e.s.a.v0: e.s.a.n1.a b()>()
$r9 = <e.s.a.r1.b.b$a: e.s.a.r1.b.b a>
staticinvoke <g.o.b.i: void d(java.lang.Object,java.lang.String)>(""masked"", ""appId"")
$r10 = $r9.<e.s.a.r1.b.b: com.google.android.gms.auth.api.signin.GoogleSignInClient a>
if $r10 != null goto $r13 = staticinvoke <e.s.a.k1.a: e.s.a.k1.a c()>()
$r87 = new com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder
$r12 = <com.google.android.gms.auth.api.signin.GoogleSignInOptions: com.google.android.gms.auth.api.signin.GoogleSignInOptions DEFAULT_SIGN_IN>
specialinvoke $r87.<com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder: void <init>(com.google.android.gms.auth.api.signin.GoogleSignInOptions)>($r12)
$r11 = virtualinvoke $r87.<com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder: com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder requestIdToken(java.lang.String)>(""masked"")",0,0
"r0 := @this: com.sictec.infotech.design.sense.view.singup.SingUpActivity
$r1 = new com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder
$r2 = <com.google.android.gms.auth.api.signin.GoogleSignInOptions: com.google.android.gms.auth.api.signin.GoogleSignInOptions DEFAULT_SIGN_IN>
specialinvoke $r1.<com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder: void <init>(com.google.android.gms.auth.api.signin.GoogleSignInOptions)>($r2)
$r1 = virtualinvoke $r1.<com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder: com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder requestIdToken(java.lang.String)>(""masked"")
$r1 = virtualinvoke $r1.<com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder: com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder requestEmail()>()
$r1 = virtualinvoke $r1.<com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder: com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder requestServerAuthCode(java.lang.String)>(""masked"")
$r2 = virtualinvoke $r1.<com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder: com.google.android.gms.auth.api.signin.GoogleSignInOptions build()>()
staticinvoke <kotlin.jvm.internal.Intrinsics: void checkNotNullExpressionValue(java.lang.Object,java.lang.String)>($r2, ""Builder(GoogleSignInOpti\u2026\n                .build()"")
$r3 = (android.app.Activity) r0
$r4 = staticinvoke <com.google.android.gms.auth.api.signin.GoogleSignIn: com.google.android.gms.auth.api.signin.GoogleSignInClient getClient(android.app.Activity,com.google.android.gms.auth.api.signin.GoogleSignInOptions)>($r3, $r2)",0,0
"r0 := @this: p201b.C5193a
$r1 = r0.<p201b.C5193a: com.google.android.gms.auth.api.signin.b X>
if $r1 != null goto $r4 = staticinvoke <x8.m: java.lang.String t()>()
$r2 = new com.google.android.gms.auth.api.signin.GoogleSignInOptions$a
$r3 = <com.google.android.gms.auth.api.signin.GoogleSignInOptions: com.google.android.gms.auth.api.signin.GoogleSignInOptions l>
specialinvoke $r2.<com.google.android.gms.auth.api.signin.GoogleSignInOptions$a: void <init>(com.google.android.gms.auth.api.signin.GoogleSignInOptions)>($r3)
$r2 = virtualinvoke $r2.<com.google.android.gms.auth.api.signin.GoogleSignInOptions$a: com.google.android.gms.auth.api.signin.GoogleSignInOptions$a d(java.lang.String)>(""masked"")
$r2 = virtualinvoke $r2.<com.google.android.gms.auth.api.signin.GoogleSignInOptions$a: com.google.android.gms.auth.api.signin.GoogleSignInOptions$a b()>()
$r3 = virtualinvoke $r2.<com.google.android.gms.auth.api.signin.GoogleSignInOptions$a: com.google.android.gms.auth.api.signin.GoogleSignInOptions a()>()
$r1 = staticinvoke <com.google.android.gms.auth.api.signin.a: com.google.android.gms.auth.api.signin.b a(android.app.Activity,com.google.android.gms.auth.api.signin.GoogleSignInOptions)>(r0, $r3)
r0.<p201b.C5193a: com.google.android.gms.auth.api.signin.b X> = $r1
$r4 = staticinvoke <x8.m: java.lang.String t()>()
$z0 = virtualinvoke $r4.<java.lang.String: boolean equals(java.lang.Object)>("""")",0,0
"r0.<com.snap.framework.developer.BuildConfigInfo: java.lang.String APP_CENTER_SECRET> = """"
r0.<com.snap.framework.developer.BuildConfigInfo: java.lang.String VERSION_NUM> = ""DEFAULT_VERSION_NUMBER""
r0.<com.snap.framework.developer.BuildConfigInfo: java.lang.String VERSION_NAME> = ""DEFAULT_VERSION_NAME""
r0.<com.snap.framework.developer.BuildConfigInfo: java.lang.String FLAVOR> = ""DEFAULT_FLAVOR""
r0.<com.snap.framework.developer.BuildConfigInfo: java.lang.String DEV_AUTH_PRIVATE_KEY> = ""DEV_AUTH_PRIVATE_KEY""
r0.<com.snap.framework.developer.BuildConfigInfo: boolean LOGGING> = 1
r0.<com.snap.framework.developer.BuildConfigInfo: java.lang.String SAFETYNET_API_KEY> = ""masked""
return",2,0
"specialinvoke $r49.<zcm: void <init>(android.app.Activity,Ncm)>($r48, $r50)
$r51 = <rfh: java.security.SecureRandom a>
$r52 = newarray (byte)[16]
virtualinvoke $r51.<java.security.SecureRandom: void nextBytes(byte[])>($r52)
$r9 = virtualinvoke $r52.<java.lang.Object: java.lang.String toString()>()
$r53 = staticinvoke <cY0: XX0 a()>()
staticinvoke <NYk: void t(java.lang.String)>(""masked"")
$r54 = new ZX0
specialinvoke $r54.<ZX0: void <init>(boolean,boolean,boolean,java.util.List,java.lang.String,java.lang.String,java.lang.String)>(1, 0, 0, null, ""masked"", $r9, null)
$r53.<XX0: java.lang.Object d> = $r54
$r6 = $r53.<XX0: java.lang.Object c>
$r55 = (bY0) $r6
$r6 = $r53.<XX0: java.lang.Object f>",0,0
"r0 := @this: com.snapdeal.nativecheckout.NativeCheckoutActivity
$r1 := @parameter0: androidx.fragment.app.FragmentActivity
$r2 = new com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder
$r3 = <com.google.android.gms.auth.api.signin.GoogleSignInOptions: com.google.android.gms.auth.api.signin.GoogleSignInOptions DEFAULT_SIGN_IN>
specialinvoke $r2.<com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder: void <init>(com.google.android.gms.auth.api.signin.GoogleSignInOptions)>($r3)
$r2 = virtualinvoke $r2.<com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder: com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder requestEmail()>()
$r2 = virtualinvoke $r2.<com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder: com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder requestServerAuthCode(java.lang.String,boolean)>(""masked"", 0)
$r3 = virtualinvoke $r2.<com.google.android.gms.auth.api.signin.GoogleSignInOptions$Builder: com.google.android.gms.auth.api.signin.GoogleSignInOptions build()>()
staticinvoke <o.c0.d.m: void g(java.lang.Object,java.lang.String)>($r3, ""Builder(GoogleSignInOpti\u2026lse)\n            .build()"")
$r4 = new com.google.android.gms.common.api.GoogleApiClient$Builder
staticinvoke <o.c0.d.m: void e(java.lang.Object)>($r1)
specialinvoke $r4.<com.google.android.gms.common.api.GoogleApiClient$Builder: void <init>(android.content.Context)>($r1)
$r5 = staticinvoke <com.snapdeal.nativecheckout.p.g: com.snapdeal.nativecheckout.p.g f(android.content.Context)>($r1)",0,0
"$r0 = staticinvoke <p3.rr: p3.rr c(java.lang.String,java.lang.String)>(""gads:safe_browsing:api_key"", ""masked"")
<p3.os: p3.rr a> = $r0
$r0 = staticinvoke <p3.rr: p3.rr d(java.lang.String,boolean)>(""gads:safe_browsing:debug"", 0)
<p3.os: p3.rr b> = $r0
return",0,0
"$r3 = virtualinvoke $r2.<java.lang.StringBuilder: java.lang.String toString()>()
staticinvoke <android.util.Log: int e(java.lang.String,java.lang.String)>(""VAdEnhancerRegister"", $r3)
$r4 = new com.google.firebase.FirebaseOptions$Builder
specialinvoke $r4.<com.google.firebase.FirebaseOptions$Builder: void <init>()>()
$r4 = virtualinvoke $r4.<com.google.firebase.FirebaseOptions$Builder: com.google.firebase.FirebaseOptions$Builder setProjectId(java.lang.String)>(""vadenhancer"")
$r4 = virtualinvoke $r4.<com.google.firebase.FirebaseOptions$Builder: com.google.firebase.FirebaseOptions$Builder setApplicationId(java.lang.String)>(“masked"")
$r4 = virtualinvoke $r4.<com.google.firebase.FirebaseOptions$Builder: com.google.firebase.FirebaseOptions$Builder setApiKey(java.lang.String)>(""masked"")
$r4 = virtualinvoke $r4.<com.google.firebase.FirebaseOptions$Builder: com.google.firebase.FirebaseOptions$Builder setStorageBucket(java.lang.String)>(""vadenhancer.appspot.com"")
$r5 = virtualinvoke $r4.<com.google.firebase.FirebaseOptions$Builder: com.google.firebase.FirebaseOptions build()>()
staticinvoke <android.util.Log: int e(java.lang.String,java.lang.String)>(""VAdEnhancerRegister"", ""initializeFirebase() before exception"")
staticinvoke <com.google.firebase.FirebaseApp: com.google.firebase.FirebaseApp initializeApp(android.content.Context,com.google.firebase.FirebaseOptions,java.lang.String)>($r1, $r5, ""vadenhancer"")
goto [?= $r7 = staticinvoke <com.google.firebase.FirebaseApp: com.google.firebase.FirebaseApp getInstance(java.lang.String)>(""vadenhancer"")]
$r6 := @caughtexception",0,0
"if $z0 != 0 goto staticinvoke <android.util.Log: int e(java.lang.String,java.lang.String)>(""RandomAudioActivity"", ""session random initialization is true"")
staticinvoke <android.util.Log: int e(java.lang.String,java.lang.String)>(""RandomAudioActivity"", ""session random initialization is false"")
$r3 = new com.google.firebase.FirebaseOptions$Builder
specialinvoke $r3.<com.google.firebase.FirebaseOptions$Builder: void <init>()>()
$r3 = virtualinvoke $r3.<com.google.firebase.FirebaseOptions$Builder: com.google.firebase.FirebaseOptions$Builder setProjectId(java.lang.String)>(""random-audio"")
$r3 = virtualinvoke $r3.<com.google.firebase.FirebaseOptions$Builder: com.google.firebase.FirebaseOptions$Builder setApplicationId(java.lang.String)>(“masked"")
$r3 = virtualinvoke $r3.<com.google.firebase.FirebaseOptions$Builder: com.google.firebase.FirebaseOptions$Builder setApiKey(java.lang.String)>(""masked"")
$r3 = virtualinvoke $r3.<com.google.firebase.FirebaseOptions$Builder: com.google.firebase.FirebaseOptions$Builder setStorageBucket(java.lang.String)>(""random-audio.appspot.com"")
$r4 = virtualinvoke $r3.<com.google.firebase.FirebaseOptions$Builder: com.google.firebase.FirebaseOptions build()>()
staticinvoke <com.google.firebase.FirebaseApp: com.google.firebase.FirebaseApp initializeApp(android.content.Context,com.google.firebase.FirebaseOptions,java.lang.String)>(r0, $r4, ""random_audio"")
$r5 = staticinvoke <com.google.firebase.FirebaseApp: com.google.firebase.FirebaseApp getInstance(java.lang.String)>(""random_audio"")
r0.<com.strangers.chat_developers.strangerschatapp.Activities.Random.RandomAudioActivity: com.google.firebase.FirebaseApp t> = $r5
$r2 = r0.<com.strangers.chat_developers.strangerschatapp.Activities.Random.RandomAudioActivity: com.strangers.chat_developers.strangerschatapp.SessionManager x>",0,0
"if $z0 != 0 goto staticinvoke <android.util.Log: int e(java.lang.String,java.lang.String)>(""RandomChatActivity"", ""session random initialization is true"")
staticinvoke <android.util.Log: int e(java.lang.String,java.lang.String)>(""RandomChatActivity"", ""session random initialization is false"")
$r3 = new com.google.firebase.FirebaseOptions$Builder
specialinvoke $r3.<com.google.firebase.FirebaseOptions$Builder: void <init>()>()
$r3 = virtualinvoke $r3.<com.google.firebase.FirebaseOptions$Builder: com.google.firebase.FirebaseOptions$Builder setProjectId(java.lang.String)>(""randomchatapp-516e6"")
$r3 = virtualinvoke $r3.<com.google.firebase.FirebaseOptions$Builder: com.google.firebase.FirebaseOptions$Builder setApplicationId(java.lang.String)>(“masked”)
$r3 = virtualinvoke $r3.<com.google.firebase.FirebaseOptions$Builder: com.google.firebase.FirebaseOptions$Builder setApiKey(java.lang.String)>(""masked"")
$r3 = virtualinvoke $r3.<com.google.firebase.FirebaseOptions$Builder: com.google.firebase.FirebaseOptions$Builder setStorageBucket(java.lang.String)>(""randomchatapp-516e6.appspot.com"")
$r4 = virtualinvoke $r3.<com.google.firebase.FirebaseOptions$Builder: com.google.firebase.FirebaseOptions build()>()
staticinvoke <com.google.firebase.FirebaseApp: com.google.firebase.FirebaseApp initializeApp(android.content.Context,com.google.firebase.FirebaseOptions,java.lang.String)>(r0, $r4, ""random_chat"")
$r5 = staticinvoke <com.google.firebase.FirebaseApp: com.google.firebase.FirebaseApp getInstance(java.lang.String)>(""random_chat"")
r0.<com.strangers.chat_developers.strangerschatapp.Activities.Random.RandomChatActivity: com.google.firebase.FirebaseApp v> = $r5
$r2 = <com.strangers.chat_developers.strangerschatapp.Activities.Random.RandomChatActivity: com.strangers.chat_developers.strangerschatapp.SessionManager sessionManager>",0,0
